20241031_024500_2048_HMIIF, G1, deg(lat/lon)=(27.47, 29.30), deg(carr)=201.54, mu=0.805, area_px={'umbra': 247, 'penumbra': 396, 'total': 643}, area_MSH={'umbra': 53.23957576135972, 'penumbra': 85.35575709108683, 'total': 138.59533285244655}, mean_bright={'umbra': 98.2834008097166, 'penumbra': 153.4671717171717, 'quiet': 189.77202643171807}, sum_bright={'umbra': 24276.0, 'penumbra': 60773.0, 'quiet': 172313.0}, tilt_deg=-34.2924944833321
20241031_024500_2048_HMIIF, G2, deg(lat/lon)=(24.81, 43.28), deg(carr)=215.52, mu=0.689, area_px={'umbra': 122, 'penumbra': 424, 'total': 546}, area_MSH={'umbra': 30.749663715446367, 'penumbra': 106.86768373237096, 'total': 137.61734744781734}, mean_bright={'umbra': 100.51639344262296, 'penumbra': 154.5943396226415, 'quiet': 189.68059701492538}, sum_bright={'umbra': 12263.0, 'penumbra': 65548.0, 'quiet': 127086.0}, tilt_deg=-30.697430879268587
20241031_024500_2048_HMIIF, G4, deg(lat/lon)=(23.77, 52.97), deg(carr)=225.21, mu=0.578, area_px={'umbra': 82, 'penumbra': 151, 'total': 233}, area_MSH={'umbra': 24.64919407101543, 'penumbra': 45.39058908199183, 'total': 70.03978315300726}, mean_bright={'umbra': 79.8170731707317, 'penumbra': 157.2980132450331, 'quiet': 183.09782608695653}, sum_bright={'umbra': 6545.0, 'penumbra': 23752.0, 'quiet': 50535.0}, tilt_deg=-61.808764088825434
20241031_024500_2048_HMIIF, G6, deg(lat/lon)=(23.68, 49.35), deg(carr)=221.59, mu=0.623, area_px={'umbra': 0, 'penumbra': 14, 'total': 14}, area_MSH={'umbra': 0.0, 'penumbra': 3.902071607305863, 'total': 3.902071607305863}, mean_bright={'umbra': 0.0, 'penumbra': 156.0, 'quiet': 198.41379310344828}, sum_bright={'umbra': 0.0, 'penumbra': 2184.0, 'quiet': 17262.0}, tilt_deg=-30.700279413499565
20241031_024500_2048_HMIIF, G13, deg(lat/lon)=(14.62, -60.53), deg(carr)=111.71, mu=0.491, area_px={'umbra': 758, 'penumbra': 1282, 'total': 2040}, area_MSH={'umbra': 268.0176915504328, 'penumbra': 453.2964123583837, 'total': 721.3141039088165}, mean_bright={'umbra': 57.34168865435356, 'penumbra': 148.82995319812792, 'quiet': 185.49755301794454}, sum_bright={'umbra': 43465.0, 'penumbra': 190800.0, 'quiet': 113710.0}, tilt_deg=78.28690271590771
20241031_024500_2048_HMIIF, G14, deg(lat/lon)=(15.64, -37.88), deg(carr)=134.36, mu=0.777, area_px={'umbra': 702, 'penumbra': 1435, 'total': 2137}, area_MSH={'umbra': 156.85589252210008, 'penumbra': 320.6384697567145, 'total': 477.49436227881466}, mean_bright={'umbra': 69.93447293447294, 'penumbra': 152.2745644599303, 'quiet': 187.99929078014185}, sum_bright={'umbra': 49094.0, 'penumbra': 218514.0, 'quiet': 265079.0}, tilt_deg=-11.425915349747562
20241031_024500_2048_HMIIF, G17, deg(lat/lon)=(17.02, -29.66), deg(carr)=142.58, mu=0.850, area_px={'umbra': 70, 'penumbra': 190, 'total': 260}, area_MSH={'umbra': 14.297750030318696, 'penumbra': 38.80817865372218, 'total': 53.10592868404087}, mean_bright={'umbra': 65.57142857142857, 'penumbra': 154.9578947368421, 'quiet': 185.79393939393938}, sum_bright={'umbra': 4590.0, 'penumbra': 29442.0, 'quiet': 30656.0}, tilt_deg=76.7309470122154
20241031_024500_2048_HMIIF, G20, deg(lat/lon)=(17.21, 22.72), deg(carr)=194.96, mu=0.900, area_px={'umbra': 0, 'penumbra': 3, 'total': 3}, area_MSH={'umbra': 0.0, 'penumbra': 0.5784634597846068, 'total': 0.5784634597846068}, mean_bright={'umbra': 0.0, 'penumbra': 161.33333333333334, 'quiet': 188.95833333333334}, sum_bright={'umbra': 0.0, 'penumbra': 484.0, 'quiet': 4535.0}, tilt_deg=-0.0
20241031_024500_2048_HMIIF, G22, deg(lat/lon)=(15.63, -21.46), deg(carr)=150.78, mu=0.914, area_px={'umbra': 0, 'penumbra': 4, 'total': 4}, area_MSH={'umbra': 0.0, 'penumbra': 0.7599697004789434, 'total': 0.7599697004789434}, mean_bright={'umbra': 0.0, 'penumbra': 159.0, 'quiet': 195.33333333333334}, sum_bright={'umbra': 0.0, 'penumbra': 636.0, 'quiet': 4688.0}, tilt_deg=-0.0
20241031_024500_2048_HMIIF, G23, deg(lat/lon)=(15.39, -27.81), deg(carr)=144.43, mu=0.870, area_px={'umbra': 0, 'penumbra': 4, 'total': 4}, area_MSH={'umbra': 0.0, 'penumbra': 0.798409917354519, 'total': 0.798409917354519}, mean_bright={'umbra': 0.0, 'penumbra': 161.5, 'quiet': 188.65384615384616}, sum_bright={'umbra': 0.0, 'penumbra': 646.0, 'quiet': 4905.0}, tilt_deg=13.031802294392886
